step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
1752,6937292.922722,273.608,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1753,6937293.201820,279.098,-1.0,-1.0,-1.0,474.0,683933696,46393196544,0,348,0
1754,6937293.480328,278.508,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1755,6937293.757200,276.872,-1.0,-1.0,-1.0,175.0,683933696,46393196544,0,348,0
1756,6937294.033049,275.848,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1757,6937294.315713,282.664,-1.0,-1.0,-1.0,532.1,683933696,46393196544,0,348,0
1758,6937294.594817,279.105,-1.0,-1.0,-1.0,473.3,683933696,46393196544,0,348,0
1759,6937298.092466,3497.649,-1.0,-1.0,-1.0,201.0,683933696,46393196544,0,348,0
1760,6937298.369831,277.364,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
1761,6937298.640328,270.498,-1.0,-1.0,-1.0,507.4,683933696,46393196544,0,348,0
1762,6937298.926414,286.086,-1.0,-1.0,-1.0,179.6,683933696,46393196544,0,348,0
1763,6937299.200279,273.865,-1.0,-1.0,-1.0,185.1,683933696,46393196544,0,348,0
1764,6937299.474235,273.956,-1.0,-1.0,-1.0,177.3,683933696,46393196544,0,348,0
1765,6937299.751039,276.804,-1.0,-1.0,-1.0,467.1,683933696,46393196544,0,348,0
1766,6937300.031696,280.657,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1767,6937300.306637,274.940,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1768,6937300.584027,277.390,-1.0,-1.0,-1.0,187.0,683933696,46393196544,0,348,0
1769,6937300.861760,277.733,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1770,6937301.139884,278.125,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1771,6937301.413910,274.026,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
1772,6937301.694562,280.652,-1.0,-1.0,-1.0,174.0,683933696,46393196544,0,348,0
1773,6937301.975125,280.563,-1.0,-1.0,-1.0,192.9,683933696,46393196544,0,348,0
1774,6937302.249096,273.971,-1.0,-1.0,-1.0,491.4,683933696,46393196544,0,348,0
1775,6937302.525349,276.253,-1.0,-1.0,-1.0,491.8,683933696,46393196544,0,348,0
1776,6937302.802308,276.959,-1.0,-1.0,-1.0,207.8,683933696,46393196544,0,348,0
1777,6937303.080915,278.607,-1.0,-1.0,-1.0,284.6,683933696,46393196544,0,348,0
1778,6937303.357047,276.132,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1779,6937303.715038,357.991,-1.0,-1.0,-1.0,81128.1,683933696,46393196544,0,348,0
1780,6937312.212708,8497.670,-1.0,-1.0,-1.0,232.8,683933696,46393196544,0,348,0
1781,6937323.869926,11657.218,-1.0,-1.0,-1.0,239.6,683933696,46393196544,0,348,0
1782,6937324.143562,273.636,-1.0,-1.0,-1.0,187.6,683933696,46393196544,0,348,0
1783,6937324.414422,270.860,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1784,6937324.696195,281.773,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1785,6937324.972669,276.473,-1.0,-1.0,-1.0,203.4,683933696,46393196544,0,348,0
1786,6937325.250308,277.639,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1787,6937325.525288,274.981,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1788,6937325.804204,278.916,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1789,6937326.079140,274.935,-1.0,-1.0,-1.0,172.8,683933696,46393196544,0,348,0
1790,6937326.356020,276.880,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
1791,6937326.632963,276.943,-1.0,-1.0,-1.0,171.7,683933696,46393196544,0,348,0
1792,6937326.911381,278.418,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
1793,6937327.189453,278.071,-1.0,-1.0,-1.0,185.4,683933696,46393196544,0,348,0
1794,6937327.463938,274.485,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1795,6937327.738698,274.760,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
1796,6937328.020122,281.425,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1797,6937328.294884,274.761,-1.0,-1.0,-1.0,183.9,683933696,46393196544,0,348,0
1798,6937328.572119,277.236,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1799,6937328.849890,277.771,-1.0,-1.0,-1.0,172.8,683933696,46393196544,0,348,0
1800,6937329.126617,276.727,-1.0,-1.0,-1.0,177.0,683933696,46393196544,0,348,0
1801,6937329.413590,286.973,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1802,6937329.691979,278.388,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1803,6937329.972326,280.347,-1.0,-1.0,-1.0,173.2,683933696,46393196544,0,348,0
1804,6937330.250420,278.094,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1805,6937330.524991,274.571,-1.0,-1.0,-1.0,210.2,683933696,46393196544,0,348,0
1806,6937330.799816,274.825,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1807,6937331.079807,279.992,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1808,6937331.353612,273.804,-1.0,-1.0,-1.0,174.5,683933696,46393196544,0,348,0
1809,6937331.631951,278.340,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1810,6937331.911747,279.796,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1811,6937332.190961,279.214,-1.0,-1.0,-1.0,187.6,683933696,46393196544,0,348,0
1812,6937332.468590,277.629,-1.0,-1.0,-1.0,170.9,683933696,46393196544,0,348,0
1813,6937332.741876,273.286,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
1814,6937333.017833,275.958,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1815,6937333.295370,277.536,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
1816,6937333.573395,278.025,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1817,6937333.851504,278.109,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1818,6937334.129143,277.639,-1.0,-1.0,-1.0,186.2,683933696,46393196544,0,348,0
1819,6937334.404102,274.959,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1820,6937334.680852,276.749,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1821,6937334.955611,274.759,-1.0,-1.0,-1.0,175.5,683933696,46393196544,0,348,0
1822,6937335.235630,280.020,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1823,6937335.515482,279.852,-1.0,-1.0,-1.0,181.7,683933696,46393196544,0,348,0
1824,6937335.792968,277.485,-1.0,-1.0,-1.0,185.8,683933696,46393196544,0,348,0
1825,6937336.072028,279.060,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
1826,6937336.350735,278.707,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1827,6937336.631382,280.647,-1.0,-1.0,-1.0,187.4,683933696,46393196544,0,348,0
1828,6937336.907111,275.729,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1829,6937337.186431,279.321,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1830,6937337.462850,276.419,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
1831,6937337.740636,277.786,-1.0,-1.0,-1.0,180.5,683933696,46393196544,0,348,0
1832,6937338.016253,275.617,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
1833,6937338.291879,275.626,-1.0,-1.0,-1.0,166.9,683933696,46393196544,0,348,0
1834,6937338.571195,279.316,-1.0,-1.0,-1.0,172.6,683933696,46393196544,0,348,0
1835,6937338.847091,275.896,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1836,6937339.125840,278.749,-1.0,-1.0,-1.0,488.2,683933696,46393196544,0,348,0
1837,6937339.401018,275.179,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1838,6937339.682916,281.898,-1.0,-1.0,-1.0,167.3,683933696,46393196544,0,348,0
1839,6937339.960233,277.316,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1840,6937340.235101,274.868,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1841,6937340.511649,276.547,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1842,6937340.789722,278.074,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1843,6937341.064603,274.881,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1844,6937341.338862,274.259,-1.0,-1.0,-1.0,184.6,683933696,46393196544,0,348,0
1845,6937341.616014,277.152,-1.0,-1.0,-1.0,187.3,683933696,46393196544,0,348,0
1846,6937341.892918,276.904,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1847,6937342.172768,279.850,-1.0,-1.0,-1.0,190.7,683933696,46393196544,0,348,0
1848,6937342.451283,278.516,-1.0,-1.0,-1.0,186.2,683933696,46393196544,0,348,0
1849,6937342.727960,276.677,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1850,6937343.004589,276.629,-1.0,-1.0,-1.0,187.2,683933696,46393196544,0,348,0
1851,6937343.279500,274.911,-1.0,-1.0,-1.0,187.8,683933696,46393196544,0,348,0
1852,6937343.557546,278.046,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1853,6937343.833813,276.268,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1854,6937344.111601,277.787,-1.0,-1.0,-1.0,179.2,683933696,46393196544,0,348,0
1855,6937344.390188,278.587,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1856,6937344.667651,277.463,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1857,6937344.941183,273.532,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1858,6937345.217884,276.700,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1859,6937345.500635,282.751,-1.0,-1.0,-1.0,177.0,683933696,46393196544,0,348,0
1860,6937345.778716,278.081,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1861,6937346.058155,279.439,-1.0,-1.0,-1.0,174.4,683933696,46393196544,0,348,0
1862,6937346.338561,280.406,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1863,6937346.615364,276.803,-1.0,-1.0,-1.0,181.7,683933696,46393196544,0,348,0
1864,6937346.896138,280.774,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1865,6937347.171623,275.486,-1.0,-1.0,-1.0,187.3,683933696,46393196544,0,348,0
1866,6937347.448688,277.064,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1867,6937347.724668,275.980,-1.0,-1.0,-1.0,173.8,683933696,46393196544,0,348,0
1868,6937347.999556,274.888,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1869,6937348.275583,276.027,-1.0,-1.0,-1.0,182.1,683933696,46393196544,0,348,0
1870,6937348.553765,278.182,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1871,6937348.834353,280.589,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1872,6937349.113322,278.968,-1.0,-1.0,-1.0,173.6,683933696,46393196544,0,348,0
1873,6937349.390327,277.005,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1874,6937349.666964,276.638,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1875,6937349.946448,279.484,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1876,6937350.222049,275.601,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1877,6937350.498695,276.646,-1.0,-1.0,-1.0,176.3,683933696,46393196544,0,348,0
1878,6937350.774522,275.826,-1.0,-1.0,-1.0,188.5,683933696,46393196544,0,348,0
1879,6937351.051742,277.220,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1880,6937351.329336,277.594,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
1881,6937351.605728,276.392,-1.0,-1.0,-1.0,166.7,683933696,46393196544,0,348,0
1882,6937351.882363,276.635,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1883,6937352.159740,277.377,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1884,6937352.437610,277.870,-1.0,-1.0,-1.0,182.8,683933696,46393196544,0,348,0
1885,6937352.713075,275.465,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1886,6937352.993320,280.245,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1887,6937353.272454,279.134,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1888,6937353.551066,278.612,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
1889,6937353.827889,276.824,-1.0,-1.0,-1.0,187.9,683933696,46393196544,0,348,0
1890,6937354.103937,276.048,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1891,6937354.378610,274.672,-1.0,-1.0,-1.0,209.2,683933696,46393196544,0,348,0
1892,6937354.654157,275.547,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1893,6937354.933954,279.797,-1.0,-1.0,-1.0,168.7,683933696,46393196544,0,348,0
1894,6937355.211736,277.782,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
1895,6937355.491976,280.240,-1.0,-1.0,-1.0,173.8,683933696,46393196544,0,348,0
1896,6937355.771403,279.427,-1.0,-1.0,-1.0,182.2,683933696,46393196544,0,348,0
1897,6937356.049227,277.824,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1898,6937356.327410,278.184,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1899,6937356.603504,276.094,-1.0,-1.0,-1.0,185.1,683933696,46393196544,0,348,0
1900,6937356.878593,275.089,-1.0,-1.0,-1.0,186.4,683933696,46393196544,0,348,0
1901,6937357.163368,284.775,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1902,6937357.441857,278.489,-1.0,-1.0,-1.0,182.6,683933696,46393196544,0,348,0
1903,6937357.716233,274.376,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
1904,6937357.993589,277.356,-1.0,-1.0,-1.0,170.6,683933696,46393196544,0,348,0
1905,6937358.270481,276.892,-1.0,-1.0,-1.0,174.5,683933696,46393196544,0,348,0
1906,6937358.614179,343.698,-1.0,-1.0,-1.0,67282.2,683933696,46393196544,0,348,0
1907,6937358.891300,277.121,-1.0,-1.0,-1.0,210.6,683933696,46393196544,0,348,0
1908,6937359.166531,275.231,-1.0,-1.0,-1.0,185.8,683933696,46393196544,0,348,0
1909,6937359.497304,330.773,-1.0,-1.0,-1.0,284.6,683933696,46393196544,0,348,0
1910,6937367.422386,7925.081,-1.0,-1.0,-1.0,248.8,683933696,46393196544,0,348,0
1911,6937367.697254,274.869,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1912,6937367.972168,274.914,-1.0,-1.0,-1.0,174.5,683933696,46393196544,0,348,0
1913,6937368.254249,282.081,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1914,6937368.532849,278.600,-1.0,-1.0,-1.0,173.9,683933696,46393196544,0,348,0
1915,6937368.809843,276.994,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
1916,6937369.086031,276.188,-1.0,-1.0,-1.0,177.3,683933696,46393196544,0,348,0
1917,6937369.365331,279.300,-1.0,-1.0,-1.0,171.0,683933696,46393196544,0,348,0
1918,6937369.640303,274.972,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1919,6937369.915863,275.560,-1.0,-1.0,-1.0,192.4,683933696,46393196544,0,348,0
1920,6937370.194527,278.664,-1.0,-1.0,-1.0,172.2,683933696,46393196544,0,348,0
1921,6937370.471448,276.921,-1.0,-1.0,-1.0,185.9,683933696,46393196544,0,348,0
1922,6937370.748920,277.472,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1923,6937371.023520,274.600,-1.0,-1.0,-1.0,203.9,683933696,46393196544,0,348,0
1924,6937371.299780,276.260,-1.0,-1.0,-1.0,186.2,683933696,46393196544,0,348,0
1925,6937371.575836,276.056,-1.0,-1.0,-1.0,181.2,683933696,46393196544,0,348,0
1926,6937371.851295,275.458,-1.0,-1.0,-1.0,222.3,683933696,46393196544,0,348,0
1927,6937372.131162,279.867,-1.0,-1.0,-1.0,215.0,683933696,46393196544,0,348,0
1928,6937372.408683,277.521,-1.0,-1.0,-1.0,205.7,683933696,46393196544,0,348,0
1929,6937372.685135,276.452,-1.0,-1.0,-1.0,608.6,683933696,46393196544,0,348,0
1930,6937372.962172,277.037,-1.0,-1.0,-1.0,854.2,683933696,46393196544,0,348,0
1931,6937373.240817,278.645,-1.0,-1.0,-1.0,636.9,683933696,46393196544,0,348,0
1932,6937373.516773,275.956,-1.0,-1.0,-1.0,527.5,683933696,46393196544,0,348,0
1933,6937373.794337,277.565,-1.0,-1.0,-1.0,208.7,683933696,46393196544,0,348,0
1934,6937374.079219,284.882,-1.0,-1.0,-1.0,475.4,683933696,46393196544,0,348,0
1935,6937374.356339,277.119,-1.0,-1.0,-1.0,539.3,683933696,46393196544,0,348,0
1936,6937374.633195,276.856,-1.0,-1.0,-1.0,687.9,683933696,46393196544,0,348,0
1937,6937374.908318,275.124,-1.0,-1.0,-1.0,502.6,683933696,46393196544,0,348,0
1938,6937375.186831,278.513,-1.0,-1.0,-1.0,474.4,683933696,46393196544,0,348,0
1939,6937375.463134,276.303,-1.0,-1.0,-1.0,247.4,683933696,46393196544,0,348,0
1940,6937375.738050,274.916,-1.0,-1.0,-1.0,456.5,683933696,46393196544,0,348,0
1941,6937376.015602,277.553,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
1942,6937376.292676,277.073,-1.0,-1.0,-1.0,174.6,683933696,46393196544,0,348,0
1943,6937376.571220,278.545,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1944,6937376.849532,278.311,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1945,6937377.123100,273.568,-1.0,-1.0,-1.0,174.0,683933696,46393196544,0,348,0
1946,6937377.401381,278.281,-1.0,-1.0,-1.0,185.8,683933696,46393196544,0,348,0
1947,6937377.677117,275.736,-1.0,-1.0,-1.0,190.7,683933696,46393196544,0,348,0
1948,6937377.951285,274.168,-1.0,-1.0,-1.0,167.3,683933696,46393196544,0,348,0
1949,6937378.232686,281.401,-1.0,-1.0,-1.0,188.3,683933696,46393196544,0,348,0
1950,6937378.507209,274.523,-1.0,-1.0,-1.0,493.3,683933696,46393196544,0,348,0
1951,6937378.779732,272.523,-1.0,-1.0,-1.0,198.9,683933696,46393196544,0,348,0
1952,6937379.057854,278.122,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1953,6937379.337552,279.698,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1954,6937379.613991,276.439,-1.0,-1.0,-1.0,172.0,683933696,46393196544,0,348,0
1955,6937379.893347,279.356,-1.0,-1.0,-1.0,188.2,683933696,46393196544,0,348,0
1956,6937380.170991,277.644,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1957,6937380.449764,278.773,-1.0,-1.0,-1.0,184.2,683933696,46393196544,0,348,0
1958,6937380.725700,275.936,-1.0,-1.0,-1.0,256.0,683933696,46393196544,0,348,0
1959,6937381.000712,275.012,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1960,6937381.277343,276.631,-1.0,-1.0,-1.0,177.4,683933696,46393196544,0,348,0
1961,6937381.551960,274.618,-1.0,-1.0,-1.0,189.5,683933696,46393196544,0,348,0
1962,6937381.831693,279.733,-1.0,-1.0,-1.0,175.7,683933696,46393196544,0,348,0
1963,6937382.108467,276.774,-1.0,-1.0,-1.0,171.8,683933696,46393196544,0,348,0
1964,6937382.383119,274.652,-1.0,-1.0,-1.0,510.6,683933696,46393196544,0,348,0
1965,6937382.658587,275.468,-1.0,-1.0,-1.0,491.2,683933696,46393196544,0,348,0
1966,6937382.933973,275.386,-1.0,-1.0,-1.0,183.4,683933696,46393196544,0,348,0
1967,6937383.212254,278.281,-1.0,-1.0,-1.0,184.1,683933696,46393196544,0,348,0
1968,6937383.491274,279.020,-1.0,-1.0,-1.0,187.1,683933696,46393196544,0,348,0
1969,6937383.767598,276.324,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1970,6937384.042632,275.034,-1.0,-1.0,-1.0,177.7,683933696,46393196544,0,348,0
1971,6937384.321703,279.071,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1972,6937384.597747,276.045,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1973,6937384.874258,276.510,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1974,6937385.156991,282.733,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
1975,6937385.434775,277.784,-1.0,-1.0,-1.0,175.3,683933696,46393196544,0,348,0
1976,6937385.710290,275.514,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1977,6937385.989193,278.903,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
1978,6937386.268149,278.957,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
1979,6937386.543294,275.144,-1.0,-1.0,-1.0,187.2,683933696,46393196544,0,348,0
1980,6937386.820528,277.234,-1.0,-1.0,-1.0,188.2,683933696,46393196544,0,348,0
1981,6937387.100806,280.278,-1.0,-1.0,-1.0,187.0,683933696,46393196544,0,348,0
1982,6937387.376754,275.948,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1983,6937387.653222,276.469,-1.0,-1.0,-1.0,177.7,683933696,46393196544,0,348,0
1984,6937387.930227,277.005,-1.0,-1.0,-1.0,181.7,683933696,46393196544,0,348,0
1985,6937388.205270,275.042,-1.0,-1.0,-1.0,175.2,683933696,46393196544,0,348,0
1986,6937388.481030,275.760,-1.0,-1.0,-1.0,173.9,683933696,46393196544,0,348,0
1987,6937388.760982,279.953,-1.0,-1.0,-1.0,186.0,683933696,46393196544,0,348,0
1988,6937389.037688,276.705,-1.0,-1.0,-1.0,193.9,683933696,46393196544,0,348,0
1989,6937389.314894,277.206,-1.0,-1.0,-1.0,181.5,683933696,46393196544,0,348,0
1990,6937389.593237,278.343,-1.0,-1.0,-1.0,173.4,683933696,46393196544,0,348,0
1991,6937389.871205,277.968,-1.0,-1.0,-1.0,186.9,683933696,46393196544,0,348,0
1992,6937390.149791,278.585,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1993,6937390.425266,275.475,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1994,6937390.706426,281.160,-1.0,-1.0,-1.0,174.2,683933696,46393196544,0,348,0
1995,6937390.983838,277.413,-1.0,-1.0,-1.0,173.2,683933696,46393196544,0,348,0
1996,6937391.257088,273.250,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1997,6937391.539571,282.483,-1.0,-1.0,-1.0,185.9,683933696,46393196544,0,348,0
1998,6937391.816062,276.491,-1.0,-1.0,-1.0,178.3,683933696,46393196544,0,348,0
1999,6937392.092708,276.646,-1.0,-1.0,-1.0,184.2,683933696,46393196544,0,348,0
2000,6937392.370062,277.355,-1.0,-1.0,-1.0,185.3,683933696,46393196544,0,348,0
2001,6937392.656789,286.727,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
2002,6937392.931364,274.575,-1.0,-1.0,-1.0,182.1,683933696,46393196544,0,348,0
2003,6937393.210222,278.858,-1.0,-1.0,-1.0,189.3,683933696,46393196544,0,348,0
2004,6937393.490225,280.004,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
2005,6937393.763009,272.783,-1.0,-1.0,-1.0,175.7,683933696,46393196544,0,348,0
2006,6937394.039721,276.712,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
2007,6937394.317809,278.088,-1.0,-1.0,-1.0,191.2,683933696,46393196544,0,348,0
2008,6937394.596102,278.294,-1.0,-1.0,-1.0,218.6,683933696,46393196544,0,348,0
2009,6937394.872636,276.533,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
2010,6937395.149012,276.376,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
2011,6937395.426613,277.601,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
2012,6937395.701743,275.130,-1.0,-1.0,-1.0,181.9,683933696,46393196544,0,348,0
2013,6937395.976474,274.731,-1.0,-1.0,-1.0,184.3,683933696,46393196544,0,348,0
2014,6937396.252849,276.375,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
2015,6937396.539198,286.349,-1.0,-1.0,-1.0,186.2,683933696,46393196544,0,348,0
2016,6937396.814005,274.807,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
2017,6937397.093965,279.960,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
2018,6937397.374865,280.900,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
2019,6937397.650483,275.618,-1.0,-1.0,-1.0,175.9,683933696,46393196544,0,348,0
2020,6937397.928644,278.161,-1.0,-1.0,-1.0,190.3,683933696,46393196544,0,348,0
2021,6937398.203590,274.946,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
2022,6937398.480916,277.326,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
2023,6937398.758194,277.278,-1.0,-1.0,-1.0,198.7,683933696,46393196544,0,348,0
2024,6937399.033820,275.626,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
2025,6937399.312018,278.198,-1.0,-1.0,-1.0,184.6,683933696,46393196544,0,348,0
2026,6937399.589606,277.588,-1.0,-1.0,-1.0,181.3,683933696,46393196544,0,348,0
2027,6937399.865405,275.800,-1.0,-1.0,-1.0,175.9,683933696,46393196544,0,348,0
2028,6937400.141256,275.850,-1.0,-1.0,-1.0,191.1,683933696,46393196544,0,348,0
2029,6937400.417886,276.630,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
2030,6937400.695239,277.353,-1.0,-1.0,-1.0,182.6,683933696,46393196544,0,348,0
2031,6937400.971636,276.397,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
2032,6937401.250590,278.954,-1.0,-1.0,-1.0,180.5,683933696,46393196544,0,348,0
2033,6937401.587941,337.351,-1.0,-1.0,-1.0,64596.3,683933696,46393196544,0,348,0
2034,6937401.866425,278.483,-1.0,-1.0,-1.0,218.9,683933696,46393196544,0,348,0
2035,6937402.137884,271.459,-1.0,-1.0,-1.0,198.9,683933696,46393196544,0,348,0
2036,6937402.421281,283.398,-1.0,-1.0,-1.0,194.7,683933696,46393196544,0,348,0
