timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/04/21 23:42:54.364, 7, 23, 1980 MHz, 112.60 W, 0 %, 1742 MiB
2026/04/21 23:42:55.364, 0, 24, 1980 MHz, 113.42 W, 0 %, 1742 MiB
2026/04/21 23:42:55.366, 1, 26, 1980 MHz, 116.52 W, 0 %, 1742 MiB
2026/04/21 23:42:55.366, 2, 26, 1980 MHz, 116.90 W, 0 %, 1742 MiB
2026/04/21 23:42:55.366, 3, 23, 1980 MHz, 111.56 W, 0 %, 1742 MiB
2026/04/21 23:42:55.366, 4, 24, 1980 MHz, 116.17 W, 0 %, 1742 MiB
2026/04/21 23:42:55.366, 5, 26, 1980 MHz, 114.93 W, 0 %, 1742 MiB
2026/04/21 23:42:55.367, 6, 25, 1980 MHz, 116.01 W, 0 %, 1742 MiB
2026/04/21 23:42:55.367, 7, 23, 1980 MHz, 112.53 W, 0 %, 1742 MiB
2026/04/21 23:42:56.367, 0, 24, 1980 MHz, 113.41 W, 0 %, 1742 MiB
2026/04/21 23:42:56.368, 1, 26, 1980 MHz, 116.46 W, 0 %, 1742 MiB
2026/04/21 23:42:56.369, 2, 26, 1980 MHz, 116.99 W, 0 %, 1742 MiB
2026/04/21 23:42:56.369, 3, 23, 1980 MHz, 111.54 W, 0 %, 1742 MiB
2026/04/21 23:42:56.369, 4, 24, 1980 MHz, 116.13 W, 0 %, 1742 MiB
2026/04/21 23:42:56.369, 5, 26, 1980 MHz, 114.93 W, 0 %, 1742 MiB
2026/04/21 23:42:56.370, 6, 25, 1980 MHz, 115.98 W, 0 %, 1742 MiB
2026/04/21 23:42:56.370, 7, 23, 1980 MHz, 112.59 W, 0 %, 1742 MiB
2026/04/21 23:42:57.370, 0, 24, 1980 MHz, 113.43 W, 0 %, 1742 MiB
2026/04/21 23:42:57.372, 1, 26, 1980 MHz, 116.45 W, 0 %, 1742 MiB
2026/04/21 23:42:57.372, 2, 26, 1980 MHz, 117.05 W, 0 %, 1742 MiB
2026/04/21 23:42:57.373, 3, 23, 1980 MHz, 111.48 W, 0 %, 1742 MiB
2026/04/21 23:42:57.373, 4, 24, 1980 MHz, 116.17 W, 0 %, 1742 MiB
2026/04/21 23:42:57.373, 5, 26, 1980 MHz, 114.93 W, 0 %, 1742 MiB
2026/04/21 23:42:57.374, 6, 25, 1980 MHz, 116.00 W, 0 %, 1742 MiB
2026/04/21 23:42:57.374, 7, 23, 1980 MHz, 112.50 W, 0 %, 1742 MiB
2026/04/21 23:42:58.375, 0, 24, 1980 MHz, 113.43 W, 0 %, 1742 MiB
2026/04/21 23:42:58.375, 1, 26, 1980 MHz, 116.42 W, 0 %, 1742 MiB
2026/04/21 23:42:58.376, 2, 26, 1980 MHz, 117.01 W, 0 %, 1742 MiB
2026/04/21 23:42:58.376, 3, 23, 1980 MHz, 111.59 W, 0 %, 1742 MiB
2026/04/21 23:42:58.376, 4, 24, 1980 MHz, 116.19 W, 0 %, 1742 MiB
2026/04/21 23:42:58.377, 5, 27, 1980 MHz, 114.92 W, 0 %, 1742 MiB
2026/04/21 23:42:58.377, 6, 25, 1980 MHz, 116.03 W, 0 %, 1742 MiB
2026/04/21 23:42:58.377, 7, 23, 1980 MHz, 112.58 W, 0 %, 1742 MiB
